,Date,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
37,2016-02-07,0.7259166666666667,0.01746921875,0.02730677083333333,23.744322916666665,0.0017384375000000002,23.246354166666666,67.4109375,3.0739583333333336
38,2016-02-08,0.7453020833333334,0.019481614583333334,0.025016781249999998,25.458645833333335,0.0021796874999999998,23.157291666666666,68.86093749999999,2.6166666666666667
39,2016-02-09,0.9507083333333334,0.021287395833333334,0.0148409375,36.5140625,0.0020313541666666666,23.6375,70.60312499999999,2.277083333333333
40,2016-02-10,0.6537291666666667,0.016526666666666665,0.023338125,31.716718750000002,0.0021466145833333333,22.9171875,71.89791666666666,2.3765625
41,2016-02-11,1.3653385416666666,0.0285546875,0.028246041666666666,39.919895833333335,0.0027770833333333332,23.178645833333334,50.85572916666666,1.8833333333333335
42,2016-02-12,1.0708958333333334,0.018797552083333332,0.007936197916666667,69.43526041666667,0.003126979166666667,20.619791666666668,61.763020833333336,2.3973958333333334
43,2016-02-13,1.2946510416666668,0.03261302083333333,0.0243971875,46.6409375,0.0043478125,18.858854166666667,20.452604166666667,2.6791666666666667
44,2016-02-14,1.1978489583333334,0.034268541666666666,0.023924531250000002,44.61166666666667,0.004356927083333333,19.252083333333335,22.969791666666666,2.427604166666667
45,2016-02-15,1.562453125,0.04540890625,0.0305684375,54.577916666666674,0.0046305729166666665,20.946875000000002,31.4640625,1.7651041666666665
46,2016-02-16,1.63634375,0.04668916666666667,0.02559916666666667,65.44890625000001,0.0047519791666666665,21.474999999999998,37.1265625,1.7052083333333332
47,2016-02-17,1.5726302083333332,0.04502354166666667,0.02092234375,61.78666666666667,0.00454625,23.130208333333332,27.638020833333332,2.5364583333333335
48,2016-02-18,1.1974947916666667,0.03661458333333333,0.02791046875,56.175052083333334,0.0037884895833333334,21.703645833333336,24.78125,2.2453125000000003
49,2016-02-19,1.5964427083333332,0.04697958333333333,0.025218385416666666,69.50947916666667,0.004233020833333333,22.171875,31.21302083333333,1.5942708333333335
50,2016-02-20,1.4765208333333335,0.04599973958333333,0.022008645833333337,59.163333333333334,0.004042083333333333,21.641666666666666,25.35625,1.7661458333333335
51,2016-02-21,1.3194973821989529,0.03676089005235602,0.036387643979057596,57.7430890052356,0.003668167539267016,22.739267015706805,35.94869109947644,2.6397905759162303
52,2016-02-22,0.9344427083333334,0.024759166666666665,0.03355989583333333,47.836718749999996,0.0036647395833333332,23.530208333333334,38.407291666666666,4.217708333333333
53,2016-02-23,0.8210885416666667,0.024258385416666667,0.027581875000000002,39.24760416666667,0.004422239583333334,22.503645833333334,33.366145833333334,3.5817708333333336
54,2016-02-24,1.1924062500000001,0.036568125,0.02931697916666667,52.03447916666667,0.003974270833333333,22.346875,29.64270833333333,2.2359375
55,2016-02-25,0.8983541666666667,0.02778729166666667,0.026730364583333333,57.32729166666667,0.0040813020833333335,21.77135416666667,36.69583333333333,2.5890625000000003
56,2016-02-26,0.9702395833333334,0.026933020833333335,0.02258083333333333,44.530468750000004,0.0035911458333333333,21.371875,57.36927083333333,2.6046875000000003
57,2016-02-27,0.9088854166666667,0.026320104166666667,0.021747708333333334,35.40802083333333,0.0030851041666666666,19.481770833333332,61.18072916666667,2.822395833333333
58,2016-02-28,0.82840625,0.022959166666666666,0.02291557291666667,25.917291666666667,0.00306046875,20.23125,52.699999999999996,2.558333333333333
59,2016-02-29,0.90215625,0.023889010416666665,0.024180729166666665,38.98130208333333,0.0032512500000000002,22.038020833333334,48.82916666666667,2.5932291666666667
60,2016-03-01,0.7890789473684211,0.01928557894736842,0.016685894736842104,40.11715789473684,0.0024116052631578946,20.45578947368421,47.25842105263158,2.403157894736842
61,2016-03-02,1.542546875,0.03968942708333333,0.021446770833333333,51.918749999999996,0.0038868229166666665,18.027604166666666,28.096875,1.8463541666666667
62,2016-03-03,0.8505047120418848,0.026337015706806282,0.02601052356020942,36.60565445026178,0.0032605759162303662,23.22670157068063,30.26544502617801,2.881151832460733
63,2016-03-04,0.9625432291666667,0.026254166666666665,0.026952598958333334,36.30479166666667,0.0026983333333333334,23.433854166666666,25.45130208333333,2.642708333333333
64,2016-03-05,0.9033072916666667,0.023418020833333334,0.03544302083333333,48.36182291666666,0.00294328125,27.860416666666666,23.042708333333334,3.6046875000000003
65,2016-03-06,0.6624583333333333,0.016868802083333332,0.035450156249999996,35.421093750000004,0.002637864583333333,27.340625,37.057812500000004,3.353125
