,Date,Station,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
2469,2016-11-04,Oblatos,0.6342083333333334,0.010926666666666666,0.030505,38.45583333333334,0.0036170833333333333,26.729166666666668,43.25833333333333,5.2250000000000005
2470,2016-11-04,Tlaquepaque,0.8318333333333333,0.01741208333333333,0.022042916666666666,37.36625,0.0016783333333333331,25.054166666666664,33.42916666666667,4.145833333333333
2471,2016-11-04,Vallarta,0.751125,0.01364875,0.03088166666666667,32.42208333333333,0.0015199999999999999,25.983333333333334,35.425000000000004,5.629166666666666
2472,2016-11-05,Atemajac,0.717625,0.015952499999999998,0.035881666666666666,50.87,0.0014208333333333332,27.1875,42.92916666666667,5.154166666666667
2473,2016-11-05,Las Aguilas,0.6460416666666667,0.01980375,0.030529166666666666,29.429999999999996,0.00015,25.46666666666667,46.9,3.3708333333333336
2474,2016-11-05,Las Pintas,0.9452083333333333,0.0189525,0.03386791666666667,79.83541666666666,0.0038500000000000006,28.670833333333334,45.025,1.9124999999999999
2475,2016-11-05,Loma Dorada,0.9090000000000001,0.01975,0.03922,32.76,0.00274,31.3,22.2,2.5
2476,2016-11-05,Miravalle,0.7792083333333334,0.01337125,0.025926249999999998,21.94,0.003193333333333333,27.708333333333332,46.7875,2.379166666666667
2477,2016-11-05,Oblatos,0.8302916666666667,0.013006666666666666,0.03289291666666667,57.84,0.0032120833333333337,28.34583333333333,53.916666666666664,4.3625
2478,2016-11-05,Tlaquepaque,0.8930833333333333,0.017801666666666667,0.0258,43.12,0.0025891666666666667,26.4875,43.51666666666667,3.233333333333333
2479,2016-11-05,Vallarta,0.6601666666666667,0.011849583333333332,0.03756333333333333,54.82,0.0015199999999999999,27.3125,46.73333333333333,4.058333333333334
2480,2016-11-06,Atemajac,0.977,0.012541249999999999,0.044402500000000004,30.7,0.0016120833333333334,26.4875,44.4125,4.404166666666667
2481,2016-11-06,Las Aguilas,0.7355416666666666,0.020594583333333333,0.037428333333333334,23.89,0.00015,24.4875,50.770833333333336,3.5
2482,2016-11-06,Las Pintas,0.115,0.012797499999999998,0.042233749999999994,67.595,0.0038500000000000006,27.525000000000002,47.34583333333333,2.3541666666666665
2483,2016-11-06,Loma Dorada,1.0547916666666668,0.021504166666666668,0.0289775,44.43333333333334,0.0027254166666666664,25.016666666666666,50.237500000000004,1.8791666666666667
2484,2016-11-06,Miravalle,0.8155416666666667,0.0179475,0.03137,42.17,0.0014933333333333333,26.75,48.74166666666667,2.7458333333333336
2485,2016-11-06,Oblatos,0.7974583333333333,0.01348125,0.037698333333333334,30.38,0.0031212500000000003,27.258333333333336,56.46666666666667,4.041666666666667
2486,2016-11-06,Tlaquepaque,0.864,0.0188825,0.025618333333333337,82.32,0.0028229166666666667,25.40416666666667,45.699999999999996,3.2125
2487,2016-11-06,Vallarta,0.7209583333333334,0.010681250000000002,0.0500225,20.94,0.00226875,26.429166666666664,48.80416666666667,3.966666666666667
2488,2016-11-07,Atemajac,1.3719166666666667,0.013025833333333334,0.0312625,1.99,0.0011245833333333333,24.041666666666668,62.958333333333336,4.433333333333334
2489,2016-11-07,Las Aguilas,0.6566666666666666,0.025045416666666667,0.0295475,6.669999999999999,0.0014404166666666665,22.383333333333336,66.42083333333333,4.841666666666667
2490,2016-11-07,Las Pintas,0.368625,0.009561666666666666,0.03299125,32.22375,0.0038500000000000006,25.583333333333332,64.69583333333334,2.6416666666666666
2491,2016-11-07,Loma Dorada,0.5054583333333333,0.01314625,0.02359291666666667,26.122083333333336,0.0050908333333333335,22.816666666666666,67.08749999999999,1.4958333333333333
2492,2016-11-07,Miravalle,0.6195833333333333,0.0142675,0.028670416666666667,49.580000000000005,0.0026483333333333337,24.53333333333333,64.72500000000001,2.954166666666667
2493,2016-11-07,Oblatos,0.783875,0.01280625,0.028625416666666667,9.66,0.002976666666666667,24.837500000000002,76.06666666666666,4.554166666666666
2494,2016-11-07,Tlaquepaque,0.527125,0.013519166666666665,0.023844583333333336,5.919999999999999,0.00174875,23.170833333333334,61.82083333333333,3.654166666666667
2495,2016-11-07,Vallarta,0.5357083333333333,0.012894583333333334,0.03561375,6.55,0.0021550000000000002,24.21666666666667,65.49166666666666,3.9791666666666665
2496,2016-11-08,Atemajac,0.8639583333333333,0.013374166666666666,0.016160833333333333,56.72,0.0016341666666666666,23.179166666666664,66.14166666666667,4.020833333333333
2497,2016-11-08,Las Aguilas,0.9059583333333333,0.0212575,0.0112175,8.5,0.0018575,21.170833333333334,75.36666666666666,3.1166666666666667
2498,2016-11-08,Las Pintas,0.6025416666666666,0.0179225,0.014250416666666666,28.580416666666665,0.0038500000000000006,23.766666666666666,78.39999999999999,1.8499999999999999
2499,2016-11-08,Loma Dorada,0.774625,0.020825,0.010416666666666666,35.16458333333333,0.0005091666666666667,21.266666666666666,76.0625,1.0666666666666667
2500,2016-11-08,Miravalle,1.0412083333333333,0.02264125,0.01058125,49.21,0.00237625,22.55,78.16250000000001,2.004166666666667
2501,2016-11-08,Oblatos,0.6976249999999999,0.015139583333333333,0.014935416666666666,27.179999999999996,0.0038175,23.72083333333333,80.64999999999999,3.6999999999999997
2502,2016-11-08,Tlaquepaque,0.9203333333333333,0.020764166666666667,0.010079583333333333,48.0,0.0019379166666666668,22.008333333333336,69.60416666666667,2.4166666666666665
2503,2016-11-08,Vallarta,0.7745000000000001,0.013925833333333333,0.01696,23.149999999999995,0.0018529166666666668,22.6375,75.30833333333334,3.3625000000000003
2504,2016-11-09,Atemajac,0.7571249999999999,0.0127375,0.024539583333333333,16.29,0.0016887500000000001,23.954166666666666,54.99166666666667,3.3208333333333333
2505,2016-11-09,Las Aguilas,0.6577916666666667,0.026027916666666664,0.026782916666666667,13.5,0.0015808333333333334,22.208333333333332,59.94166666666666,4.075
2506,2016-11-09,Las Pintas,0.4681666666666666,0.012801666666666668,0.028226666666666667,37.795,0.0038500000000000006,25.379166666666666,58.675000000000004,2.0375
2507,2016-11-09,Loma Dorada,0.5750416666666667,0.017984166666666666,0.018680416666666668,22.439166666666665,0.00163375,22.25,62.112500000000004,1.5166666666666666
2508,2016-11-09,Miravalle,0.40925000000000006,0.016600416666666666,0.017159583333333336,38.52,0.00209625,24.337500000000002,59.020833333333336,2.7916666666666665
